aubrey_identifier	display_title	dc_subject.KWD_facet																		
ark:/67531/metapth161409	Cutting Horse Competition: Image 1997_D-129_32	NCHA	derbies	rodeos																
ark:/67531/metapth161410	Cutting Horse Competition: Image 1997_D-12_01	NCHA	derbies	rodeos																
ark:/67531/metapth161411	Cutting Horse Competition: Image 1997_D-12_02	NCHA	derbies	rodeos																
ark:/67531/metapth161412	Cutting Horse Competition: Image 1997_D-12_03	NCHA	derbies	rodeos																
ark:/67531/metapth161413	Cutting Horse Competition: Image 1997_D-12_04	NCHA	derbies	rodeos																
ark:/67531/metapth161414	Cutting Horse Competition: Image 1997_D-12_05	NCHA	derbies	rodeos																
ark:/67531/metapth161415	Cutting Horse Competition: Image 1997_D-12_06	NCHA	derbies	rodeos																
ark:/67531/metapth161416	Cutting Horse Competition: Image 1997_D-12_07	NCHA	derbies	rodeos																
ark:/67531/metapth161417	Cutting Horse Competition: Image 1997_D-12_08	NCHA	derbies	rodeos																
ark:/67531/metapth161418	Cutting Horse Competition: Image 1997_D-12_09	NCHA	derbies	rodeos																
ark:/67531/metapth161419	Cutting Horse Competition: Image 1997_D-12_10	NCHA	derbies	rodeos																
ark:/67531/metapth161420	Cutting Horse Competition: Image 1997_D-12_11	NCHA	derbies	rodeos																
ark:/67531/metapth161421	Cutting Horse Competition: Image 1997_D-12_12	NCHA	derbies	rodeos																
ark:/67531/metapth161422	Cutting Horse Competition: Image 1997_D-12_13	NCHA	derbies	rodeos																
ark:/67531/metapth161423	Cutting Horse Competition: Image 1997_D-12_14	NCHA	derbies	rodeos																
ark:/67531/metapth161424	Cutting Horse Competition: Image 1997_D-12_15	NCHA	derbies	rodeos																
ark:/67531/metapth161425	Cutting Horse Competition: Image 1997_D-12_16	NCHA	derbies	rodeos																
ark:/67531/metapth161426	Cutting Horse Competition: Image 1997_D-12_17	NCHA	derbies	rodeos																
ark:/67531/metapth161427	Cutting Horse Competition: Image 1997_D-12_18	NCHA	derbies	rodeos																
ark:/67531/metapth161428	[Charles Spence Rides Chex Rio Hickory]	NCHA	derbies	horse shows																
ark:/67531/metapth161429	Cutting Horse Competition: Image 1997_D-12_20	NCHA	derbies	rodeos																
ark:/67531/metapth161430	Cutting Horse Competition: Image 1997_D-12_21	NCHA	derbies	rodeos																
ark:/67531/metapth161431	Cutting Horse Competition: Image 1997_D-12_22	NCHA	derbies	rodeos																
ark:/67531/metapth161432	Cutting Horse Competition: Image 1997_D-12_23	NCHA	derbies	rodeos																
ark:/67531/metapth161433	Cutting Horse Competition: Image 1997_D-12_24	NCHA	derbies	rodeos																
ark:/67531/metapth161434	Cutting Horse Competition: Image 1997_D-12_25	NCHA	derbies	rodeos																
ark:/67531/metapth161435	Cutting Horse Competition: Image 1997_D-12_26	NCHA	derbies	rodeos																
ark:/67531/metapth161436	Cutting Horse Competition: Image 1997_D-12_27	NCHA	derbies	rodeos																
ark:/67531/metapth161437	[Danny Motes Rides Dual Smart]	NCHA	derbies	horse shows																
ark:/67531/metapth161438	Cutting Horse Competition: Image 1997_D-12_29	NCHA	derbies	rodeos																
ark:/67531/metapth161439	Cutting Horse Competition: Image 1997_D-12_30	NCHA	derbies	rodeos																
ark:/67531/metapth161440	Cutting Horse Competition: Image 1997_D-12_31	NCHA	derbies	rodeos																
ark:/67531/metapth161441	Cutting Horse Competition: Image 1997_D-12_32	NCHA	derbies	rodeos																
ark:/67531/metapth161442	Cutting Horse Competition: Image 1997_D-12_33	NCHA	derbies	rodeos																
ark:/67531/metapth161443	[Missy Lyons Gardner Rides Royal Red Peppy]	NCHA	derbies	horse shows																
ark:/67531/metapth161444	Cutting Horse Competition: Image 1997_D-12_35	NCHA	derbies	rodeos																
ark:/67531/metapth161445	Cutting Horse Competition: Image 1997_D-12_36	NCHA	derbies	rodeos																
ark:/67531/metapth161446	Cutting Horse Competition: Image 1997_D-130_01	NCHA	derbies	rodeos																
ark:/67531/metapth161447	Cutting Horse Competition: Image 1997_D-130_02	NCHA	derbies	rodeos																
ark:/67531/metapth161448	Cutting Horse Competition: Image 1997_D-130_03	NCHA	derbies	rodeos																
ark:/67531/metapth161449	Cutting Horse Competition: Image 1997_D-130_04	NCHA	derbies	rodeos																
ark:/67531/metapth161450	Cutting Horse Competition: Image 1997_D-130_05	NCHA	derbies	rodeos																
ark:/67531/metapth161451	Cutting Horse Competition: Image 1997_D-130_06	NCHA	derbies	rodeos																
ark:/67531/metapth161452	Cutting Horse Competition: Image 1997_D-130_07	NCHA	derbies	rodeos																
ark:/67531/metapth161453	Cutting Horse Competition: Image 1997_D-130_08	NCHA	derbies	rodeos																
ark:/67531/metapth161454	Cutting Horse Competition: Image 1997_D-130_09	NCHA	derbies	rodeos																
ark:/67531/metapth161455	Cutting Horse Competition: Image 1997_D-130_10	NCHA	derbies	rodeos																
ark:/67531/metapth161456	Cutting Horse Competition: Image 1997_D-130_11	NCHA	derbies	rodeos																
ark:/67531/metapth161457	Cutting Horse Competition: Image 1997_D-130_12	NCHA	derbies	rodeos																
ark:/67531/metapth161458	Cutting Horse Competition: Image 1997_D-130_13	NCHA	derbies	rodeos																
ark:/67531/metapth161459	Cutting Horse Competition: Image 1997_D-130_14	NCHA	derbies	rodeos																
ark:/67531/metapth161460	Cutting Horse Competition: Image 1997_D-130_15	NCHA	derbies	rodeos																
ark:/67531/metapth161461	Cutting Horse Competition: Image 1997_D-130_16	NCHA	derbies	rodeos																
ark:/67531/metapth161462	Cutting Horse Competition: Image 1997_D-130_17	NCHA	derbies	rodeos																
ark:/67531/metapth161463	Cutting Horse Competition: Image 1997_D-130_18	NCHA	derbies	rodeos																
ark:/67531/metapth161464	Cutting Horse Competition: Image 1997_D-130_19	NCHA	derbies	rodeos																
ark:/67531/metapth161465	Cutting Horse Competition: Image 1997_D-130_20	NCHA	derbies	rodeos																
ark:/67531/metapth161466	Cutting Horse Competition: Image 1997_D-130_21	NCHA	derbies	rodeos																
ark:/67531/metapth161467	Cutting Horse Competition: Image 1997_D-130_22	NCHA	derbies	rodeos																
ark:/67531/metapth161468	Cutting Horse Competition: Image 1997_D-130_23	NCHA	derbies	rodeos																
ark:/67531/metapth161469	Cutting Horse Competition: Image 1997_D-130_24	NCHA	derbies	rodeos																
ark:/67531/metapth161470	Cutting Horse Competition: Image 1997_D-130_25	NCHA	derbies	rodeos																
ark:/67531/metapth161471	Cutting Horse Competition: Image 1997_D-130_26	NCHA	derbies	rodeos																
ark:/67531/metapth161472	Cutting Horse Competition: Image 1997_D-130_27	NCHA	derbies	rodeos																
ark:/67531/metapth161473	Cutting Horse Competition: Image 1997_D-130_28	NCHA	derbies	rodeos																
ark:/67531/metapth161474	Cutting Horse Competition: Image 1997_D-130_29	NCHA	derbies	rodeos																
ark:/67531/metapth161475	Cutting Horse Competition: Image 1997_D-130_30	NCHA	derbies	rodeos																
ark:/67531/metapth161476	Cutting Horse Competition: Image 1997_D-130_31	NCHA	derbies	rodeos																
ark:/67531/metapth161477	Cutting Horse Competition: Image 1997_D-130_32	NCHA	derbies	rodeos																
ark:/67531/metapth161478	Cutting Horse Competition: Image 1997_D-130_33	NCHA	derbies	rodeos																
ark:/67531/metapth161479	Cutting Horse Competition: Image 1997_D-130_34	NCHA	derbies	rodeos																
ark:/67531/metapth161480	Cutting Horse Competition: Image 1997_D-131_01	NCHA	derbies	rodeos																
ark:/67531/metapth161481	Cutting Horse Competition: Image 1997_D-131_02	NCHA	derbies	rodeos																
ark:/67531/metapth161482	Cutting Horse Competition: Image 1997_D-131_03	NCHA	derbies	rodeos																
ark:/67531/metapth161483	Cutting Horse Competition: Image 1997_D-131_04	NCHA	derbies	rodeos																
ark:/67531/metapth161484	Cutting Horse Competition: Image 1997_D-131_05	NCHA	derbies	rodeos																
ark:/67531/metapth161485	Cutting Horse Competition: Image 1997_D-131_06	NCHA	derbies	rodeos																
ark:/67531/metapth161486	Cutting Horse Competition: Image 1997_D-131_07	NCHA	derbies	rodeos																
ark:/67531/metapth161487	Cutting Horse Competition: Image 1997_D-131_08	NCHA	derbies	rodeos																
ark:/67531/metapth161488	Cutting Horse Competition: Image 1997_D-131_09	NCHA	derbies	rodeos																
ark:/67531/metapth161489	Cutting Horse Competition: Image 1997_D-131_10	NCHA	derbies	rodeos																
ark:/67531/metapth161490	Cutting Horse Competition: Image 1997_D-131_11	NCHA	derbies	rodeos																
ark:/67531/metapth161491	Cutting Horse Competition: Image 1997_D-131_12	NCHA	derbies	rodeos																
ark:/67531/metapth161492	Cutting Horse Competition: Image 1997_D-131_13	NCHA	derbies	rodeos																
ark:/67531/metapth161493	Cutting Horse Competition: Image 1997_D-131_14	NCHA	derbies	rodeos																
ark:/67531/metapth161494	Cutting Horse Competition: Image 1997_D-131_15	NCHA	derbies	rodeos																
ark:/67531/metapth161495	Cutting Horse Competition: Image 1997_D-131_16	NCHA	derbies	rodeos																
ark:/67531/metapth161496	Cutting Horse Competition: Image 1997_D-131_17	NCHA	derbies	rodeos																
ark:/67531/metapth161497	Cutting Horse Competition: Image 1997_D-131_18	NCHA	derbies	rodeos																
ark:/67531/metapth161498	Cutting Horse Competition: Image 1997_D-131_19	NCHA	derbies	rodeos																
ark:/67531/metapth161499	Cutting Horse Competition: Image 1997_D-131_20	NCHA	derbies	rodeos																
ark:/67531/metapth161500	Cutting Horse Competition: Image 1997_D-131_21	NCHA	derbies	rodeos																
ark:/67531/metapth161501	Cutting Horse Competition: Image 1997_D-131_22	NCHA	derbies	rodeos																
ark:/67531/metapth161502	Cutting Horse Competition: Image 1997_D-131_23	NCHA	derbies	rodeos																
ark:/67531/metapth161503	Cutting Horse Competition: Image 1997_D-131_24	NCHA	derbies	rodeos																
ark:/67531/metapth161504	Cutting Horse Competition: Image 1997_D-131_25	NCHA	derbies	rodeos																
ark:/67531/metapth161505	Cutting Horse Competition: Image 1997_D-131_26	NCHA	derbies	rodeos																
ark:/67531/metapth161506	Cutting Horse Competition: Image 1997_D-131_27	NCHA	derbies	rodeos																
ark:/67531/metapth161507	Cutting Horse Competition: Image 1997_D-131_28	NCHA	derbies	rodeos																
ark:/67531/metapth161508	Cutting Horse Competition: Image 1997_D-131_29	NCHA	derbies	rodeos																
ark:/67531/metapth161509	Cutting Horse Competition: Image 1997_D-131_30	NCHA	derbies	rodeos																
ark:/67531/metapth161510	Cutting Horse Competition: Image 1997_D-131_31	NCHA	derbies	rodeos																
ark:/67531/metapth161511	Cutting Horse Competition: Image 1997_D-131_32	NCHA	derbies	rodeos																
ark:/67531/metapth161512	Cutting Horse Competition: Image 1997_D-131_33	NCHA	derbies	rodeos																
ark:/67531/metapth161513	Cutting Horse Competition: Image 1997_D-131_34	NCHA	derbies	rodeos																
ark:/67531/metapth161514	Cutting Horse Competition: Image 1997_D-131_35	NCHA	derbies	rodeos																
ark:/67531/metapth161515	Cutting Horse Competition: Image 1997_D-131_36	NCHA	derbies	rodeos																
ark:/67531/metapth161516	Cutting Horse Competition: Image 1997_D-132_01	NCHA	derbies	rodeos																
ark:/67531/metapth161517	Cutting Horse Competition: Image 1997_D-132_02	NCHA	derbies	rodeos																
ark:/67531/metapth161518	Cutting Horse Competition: Image 1997_D-132_03	NCHA	derbies	rodeos																
ark:/67531/metapth161519	Cutting Horse Competition: Image 1997_D-132_04	NCHA	derbies	rodeos																
ark:/67531/metapth161520	Cutting Horse Competition: Image 1997_D-132_05	NCHA	derbies	rodeos																
ark:/67531/metapth161521	Cutting Horse Competition: Image 1997_D-132_06	NCHA	derbies	rodeos																
ark:/67531/metapth161522	Cutting Horse Competition: Image 1997_D-132_07	NCHA	derbies	rodeos																
ark:/67531/metapth161523	Cutting Horse Competition: Image 1997_D-132_08	NCHA	derbies	rodeos																
ark:/67531/metapth161524	Cutting Horse Competition: Image 1997_D-132_09	NCHA	derbies	rodeos																
ark:/67531/metapth161525	Cutting Horse Competition: Image 1997_D-132_10	NCHA	derbies	rodeos																
ark:/67531/metapth161526	Cutting Horse Competition: Image 1997_D-132_11	NCHA	derbies	rodeos																
ark:/67531/metapth161527	Cutting Horse Competition: Image 1997_D-132_12	NCHA	derbies	rodeos																
ark:/67531/metapth161528	Cutting Horse Competition: Image 1997_D-132_13	NCHA	derbies	rodeos																
ark:/67531/metapth161529	Cutting Horse Competition: Image 1997_D-132_14	NCHA	derbies	rodeos																
ark:/67531/metapth161530	Cutting Horse Competition: Image 1997_D-132_15	NCHA	derbies	rodeos																
ark:/67531/metapth161531	Cutting Horse Competition: Image 1997_D-132_16	NCHA	derbies	rodeos																
ark:/67531/metapth161532	Cutting Horse Competition: Image 1997_D-132_17	NCHA	derbies	rodeos																
ark:/67531/metapth161533	Cutting Horse Competition: Image 1997_D-132_18	NCHA	derbies	rodeos																
ark:/67531/metapth161534	Cutting Horse Competition: Image 1997_D-132_19	NCHA	derbies	rodeos																
ark:/67531/metapth161535	Cutting Horse Competition: Image 1997_D-132_20	NCHA	derbies	rodeos																
ark:/67531/metapth161536	Cutting Horse Competition: Image 1997_D-132_21	NCHA	derbies	rodeos																
ark:/67531/metapth161537	Cutting Horse Competition: Image 1997_D-132_22	NCHA	derbies	rodeos																
ark:/67531/metapth161538	Cutting Horse Competition: Image 1997_D-133_01	NCHA	derbies	rodeos																
ark:/67531/metapth161539	Cutting Horse Competition: Image 1997_D-133_02	NCHA	derbies	rodeos																
ark:/67531/metapth161540	Cutting Horse Competition: Image 1997_D-133_03	NCHA	derbies	rodeos																
ark:/67531/metapth161541	Cutting Horse Competition: Image 1997_D-133_04	NCHA	derbies	rodeos																
ark:/67531/metapth161542	Cutting Horse Competition: Image 1997_D-133_05	NCHA	derbies	rodeos																
ark:/67531/metapth161543	Cutting Horse Competition: Image 1997_D-133_06	NCHA	derbies	rodeos																
ark:/67531/metapth161544	Cutting Horse Competition: Image 1997_D-133_07	NCHA	derbies	rodeos																
ark:/67531/metapth161545	Cutting Horse Competition: Image 1997_D-133_08	NCHA	derbies	rodeos																
ark:/67531/metapth161546	Cutting Horse Competition: Image 1997_D-133_09	NCHA	derbies	rodeos																
ark:/67531/metapth161547	Cutting Horse Competition: Image 1997_D-133_10	NCHA	derbies	rodeos																
ark:/67531/metapth161548	Cutting Horse Competition: Image 1997_D-133_11	NCHA	derbies	rodeos																
