Cutting Horse Competition: Image 1991_D-239_11	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-239_12	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-23_01	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-23_02	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-23_03	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-23_04	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-23_05	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-23_07	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-23_08	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-23_09	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-23_10	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-23_11	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-23_12	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-240_01	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-240_02	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-240_03	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-240_04	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-240_05	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-240_06	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-240_07	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-240_08	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-240_09	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-240_10	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-240_11	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-241_01	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-241_02	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-241_03	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-241_04	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-241_05	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-241_06	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-241_07	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-241_08	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-241_10	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-241_11	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-241_12	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-242_01	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-242_02	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-242_03	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-242_04	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-242_05	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
